pract_resp.keys,pract_resp.corr,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,45,93,4,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,46,94,25,1,0.5,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,47,95,22,1,0.4,,,,,,,,,,
,,,,,,,,,,,,,,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,0,0,4,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,1,1,3,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,2,2,28,1,0.7,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,3,3,29,1,0.8,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,4,4,0,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,5,5,18,1,0.9,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,6,6,33,1,0.6,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,7,7,19,1,1,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,8,8,21,1,0.1,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,9,9,10,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,10,10,9,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,11,11,5,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,12,12,13,1,0.7,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,13,13,25,1,0.5,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,14,14,46,1,0.4,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,15,15,32,1,1.3,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,16,16,27,1,0.4,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,17,17,41,1,0.8,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,18,18,24,1,1.1,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,19,19,11,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,20,20,42,1,0.9,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,21,21,12,1,0.6,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,22,22,22,1,0.4,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,23,23,31,1,1,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,24,24,38,1,0.2,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,25,25,7,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,26,26,39,1,0.3,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,27,27,17,1,1.3,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,28,28,43,1,1.1,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,29,29,45,1,1.3,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,30,30,36,1,0.3,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,31,31,34,1,0.2,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,32,32,44,1,0.5,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,33,33,35,1,0.1,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,34,34,20,1,0.2,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,35,35,16,1,1.2,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,36,36,26,1,1.1,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,37,37,14,1,0.5,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,38,38,2,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,39,39,30,1,1.2,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,40,40,6,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,41,41,40,1,1.2,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,42,42,23,1,0.8,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,43,43,8,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,44,44,15,1,0.3,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,45,45,47,1,0.7,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,46,46,1,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,0,47,47,37,1,0.9,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,0,48,47,1,0.7,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,1,49,5,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,2,50,42,1,0.9,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,3,51,12,1,0.6,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,4,52,23,1,0.8,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,5,53,20,1,0.2,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,6,54,21,1,0.1,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,7,55,13,1,0.7,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,8,56,36,1,0.3,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,9,57,29,1,0.8,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,10,58,40,1,1.2,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,11,59,6,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,12,60,44,1,0.5,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,13,61,7,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,14,62,11,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,15,63,10,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,16,64,38,1,0.2,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,17,65,14,1,0.5,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,18,66,18,1,0.9,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,19,67,24,1,1.1,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,20,68,37,1,0.9,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,21,69,0,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,22,70,17,1,1.3,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,23,71,35,1,0.1,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,24,72,16,1,1.2,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,25,73,31,1,1,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,26,74,2,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,27,75,46,1,0.4,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,28,76,39,1,0.3,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,29,77,32,1,1.3,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,30,78,3,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,31,79,8,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,32,80,1,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,33,81,25,1,0.5,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,34,82,33,1,0.6,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,35,83,27,1,0.4,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,36,84,43,1,1.1,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,37,85,4,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,38,86,41,1,0.8,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,39,87,9,1,1.6,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,40,88,15,1,0.3,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,41,89,22,1,0.4,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,42,90,28,1,0.7,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,43,91,34,1,0.2,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,44,92,45,1,1.3,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,45,93,26,1,1.1,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,46,94,19,1,1,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,1,47,95,30,1,1.2,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.3,,,,,,0,0,0,17,1
,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.6,,,,,,0,1,1,1,1
,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.7,,,,,,0,2,2,13,1
,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.8,,,,,,0,3,3,29,1
,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.6,,,,,,0,4,4,10,1
,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.6,,,,,,0,5,5,6,1
,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.5,,,,,,0,6,6,25,1
,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.1,,,,,,0,7,7,26,1
,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.2,,,,,,0,8,8,30,1
,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.7,,,,,,0,9,9,47,1
,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.2,,,,,,0,10,10,38,1
,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.8,,,,,,0,11,11,41,1
,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.2,,,,,,0,12,12,20,1
,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.8,,,,,,0,13,13,23,1
,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.6,,,,,,0,14,14,3,1
,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.6,,,,,,0,15,15,7,1
,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.2,,,,,,0,16,16,16,1
,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.1,,,,,,0,17,17,35,1
,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,family,2020-10-01_11h55.50.318,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.1,,,,,,0,18,18,21,1
