cue_file,flanker,pos,correct,fix1,cue_time,stimStart,postFix,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr_1.started,instr_1.stopped,image.started,image.stopped,instr_2.started,instr_2.stopped,image_2_1.started,image_2_1.stopped,image_2_2.started,image_2_2.stopped,text.started,text.stopped,image_3.started,image_3.stopped,instr_4.started,instr_4.stopped,image_4.started,image_4.stopped,pract_instr.started,pract_instr.stopped,fix_1.started,fix_1.stopped,pract_warning.started,pract_warning.stopped,fix_2.started,fix_2.stopped,pract_target.started,pract_target.stopped,pract_resp.keys,pract_resp.corr,pract_resp.rt,pract_resp.started,pract_resp.stopped,text_3.started,text_3.stopped,practice_res.started,practice_res.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,fixation_1.started,fixation_1.stopped,warning.started,warning.stopped,fixation_2.started,fixation_2.stopped,target.started,target.stopped,response.keys,response.corr,response.rt,response.started,response.stopped,postfix.started,postfix.stopped,participant,date,expName,psychopyVersion,frameRate,
ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1.0,0.1,1.5,,0,10,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48515389999375,44.496563699969556,44.48339599999599,44.59709270001622,44.59709270001622,44.994258199993055,44.994258199993055,None,i,1,0.4154682000516914,44.97988009999972,None,45.41035199997714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.02705869998317,46.72981619997881,46.71692669996992,46.83036749996245,46.83036749996245,47.22761719999835,47.22761719999835,None,i,1,0.4989367999951355,47.21315109997522,None,47.72692889999598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0.0,0.5,,0,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.31756029999815,48.42986639996525,48.41682599997148,48.41682599997148,48.41682599997148,48.82763459999114,48.82763459999114,None,i,1,0.582127199973911,48.81328659999417,None,49.410404499969445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7000000000000002,,0,13,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.997356300009415,51.19693889998598,51.19693889998598,51.29696939996211,51.29696939996211,51.69424470001832,51.69424470001832,None,i,1,0.45022589998552576,51.69424470001832,None,52.15980219998164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2.0,,0,14,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.72684839996509,54.22980119998101,54.217001000011805,54.33047360001365,54.33047360001365,54.72767180000665,54.72767180000665,None,e,1,0.5155687999795191,54.71305989997927,None,55.24362819996895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,,0,15,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.86804909998318,57.27971649996471,57.26695570000447,57.38019459997304,57.38019459997304,57.77754559996538,57.77754559996538,None,e,1,0.4819198999903165,57.76337439997587,None,58.26019840000663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,,0,16,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.84307349997107,59.94640109996544,59.93335579999257,60.047124699980486,60.047124699980486,60.444341199996416,60.444341199996416,None,e,1,0.48217870004009455,60.429750100011006,None,60.92675539996708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0.0,0.5,,0,17,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.51569979998749,61.62975369999185,61.61677439999767,61.61677439999767,61.61677439999767,62.02759439998772,62.02759439998772,None,i,1,0.5487109000096098,62.01314270001603,None,62.57682839996414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,,0,18,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.17139450000832,64.77972599997884,64.74980099999812,64.86363510001684,64.86363510001684,65.2608176000067,65.2608176000067,None,e,0,0.49924210004974157,65.24649180000415,None,65.79016039997805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1.0,0.1,1.5,,0,19,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.36601990001509,67.37936690001516,67.36611960001756,67.4797411999898,67.4797411999898,67.87711220001802,67.87711220001802,None,e,0,0.7990045000333339,67.86272269999608,None,68.67662699997891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0.0,0.5,,0,20,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3026362999808,69.41294899996137,69.40013769996585,69.40013769996585,69.40013769996585,69.81075730000157,69.81075730000157,None,e,1,0.6830896000028588,69.7962974999682,None,70.50645240000449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,,0,21,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.11059890000615,72.51301549997879,72.49970819998998,72.61350549996132,72.61350549996132,73.01078309997683,73.01078309997683,None,i,1,0.648761700023897,72.99640479998197,None,73.66013229999226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,,0,22,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.28209230001085,75.19635209999979,75.18298889999278,75.29677349998383,75.29677349998383,75.6940833000117,75.6940833000117,None,i,1,0.6310967999743298,75.67958359996555,None,76.32656169997063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0.0,0.5,,0,23,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.90998789999867,77.01287019997835,76.99965529999463,76.99965529999463,76.99965529999463,77.41061839996837,77.41061839996837,None,i,1,0.5821122999768704,77.39644929999486,None,77.99330779997399,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.39334349997807,None,space,0.9511740000452846,78.39334349997807,None,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.36017349996837,None,space,0.43449000001419336,79.36017349996837,None,,,,,,,,,,,,,,,,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0.0,0.5,3.4,,,,,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.98585280001862,80.09621280001011,80.06688709999435,80.06688709999435,80.06688709999435,80.47758229996543,80.47758229996543,None,e,1,1.042555300053209,79.98585280001862,None,81.05391590000363,None,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1.0,3.0,,,,,0,0,0,0,0,1,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.58733239996945,85.14701179997064,85.13924089999637,85.24634449998848,85.24634449998848,85.64380439999513,85.64380439999513,None,e,1,1.5244315000018105,84.58733239996945,None,86.12962069996865,None,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7000000000000002,2.3,,,,,0,0,0,0,0,2,2,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2420645999955,90.44609949999722,90.4329507999937,90.54646709997905,90.54646709997905,90.9438833000022,90.9438833000022,None,None,0,,89.2420645999955,90.9438833000022,92.64569450001,None,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0.0,0.5,3.4,,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.11142149998341,95.21273669996299,95.19904149998911,95.19904149998911,95.19904149998911,95.61047959997086,95.61047959997086,None,i,1,0.9670145999989472,95.11142149998341,None,96.0962448999635,None,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1.0,3.0,,,,,0,0,0,0,0,4,4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.60286169999745,100.11237950000213,100.09921529999701,100.21257709997008,100.21257709997008,100.61031630000798,100.61031630000798,None,e,1,1.5585486000054516,99.60286169999745,None,101.17935170000419,None,,2020_Jul_09_0648,ANT,2020.1.3,60.011294134706624,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.32078680000268,105.92932679998921,105.9161442000186,106.02941989997635,106.02941989997635,106.42710159998387,106.42710159998387,None,None,0,,104.32078680000268,106.02941989997635,,,,,,,,
