pract_resp.keys,pract_resp.corr,pract_resp.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,38,86,8,1,1.6,1.223,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,39,87,19,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,40,88,35,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,41,89,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,42,90,9,1,1.6,1.128,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,43,91,46,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,44,92,47,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,45,93,28,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,46,94,42,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,47,95,7,1,1.6,1.128,,,,,,,,,,
,,,,,,,,,,,,,,,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,0,0,0,1,1.6,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,1,1,27,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,2,2,29,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,3,3,44,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,4,4,33,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,5,5,4,1,1.6,1.154,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,6,6,11,1,1.6,1.242,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,7,7,36,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,8,8,1,1,1.6,1.123,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,9,9,7,1,1.6,1.357,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,10,10,40,1,1.2,1.65,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,11,11,8,1,1.6,1.147,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,12,12,2,1,1.6,1.155,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,13,13,31,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,14,14,25,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,15,15,18,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,16,16,24,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,17,17,23,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,18,18,28,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,19,19,45,1,1.3,1.539,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,20,20,19,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,21,21,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,22,22,20,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,23,23,39,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,24,24,41,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,25,25,37,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,26,26,5,1,1.6,1.318,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,27,27,17,1,1.3,1.475,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,28,28,10,1,1.6,1.306,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,29,29,43,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,30,30,12,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,31,31,16,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,32,32,26,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,33,33,3,1,1.6,1.122,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,34,34,15,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,35,35,47,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,36,36,14,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,37,37,32,1,1.3,1.531,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,38,38,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,39,39,30,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,40,40,35,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,41,41,9,1,1.6,1.129,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,42,42,34,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,43,43,21,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,44,44,13,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,45,45,46,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,0,46,46,42,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,47,47,6,1,1.6,1.229,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,0,48,30,1,1.2,1.582,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,1,49,24,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,2,50,47,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,3,51,17,1,1.3,1.58,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,4,52,6,1,1.6,1.222,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,5,53,18,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,6,54,29,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,7,55,21,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,8,56,15,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,9,57,5,1,1.6,1.174,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,10,58,12,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,11,59,34,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,12,60,9,1,1.6,1.271,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,13,61,33,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,14,62,1,1,1.6,1.214,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,15,63,39,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,16,64,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,17,65,37,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,18,66,46,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,19,67,13,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,20,68,16,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,21,69,25,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,22,70,26,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,23,71,11,1,1.6,1.263,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,24,72,14,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,25,73,19,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,26,74,0,1,1.6,1.248,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,27,75,31,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,28,76,42,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,29,77,28,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,30,78,44,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,31,79,10,1,1.6,1.105,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,32,80,41,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,33,81,36,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,34,82,2,1,1.6,1.215,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,35,83,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,36,84,3,1,1.6,1.121,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,37,85,20,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,38,86,32,1,1.3,1.51,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,39,87,45,1,1.3,1.566,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,40,88,27,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,41,89,4,1,1.6,1.239,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,42,90,35,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,43,91,40,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,44,92,23,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,45,93,8,1,1.6,1.155,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,1,46,94,43,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,47,95,7,1,1.6,1.111,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.5,,,,,,,0,0,0,44,1
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.7,,,,,,,0,1,1,13,1
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.6,,,,,,,0,2,2,33,1
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.3,1.599,,,,,,0,3,3,32,1
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.8,,,,,,,0,4,4,23,1
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,0.4,,,,,,,0,5,5,27,1
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.2,1.64,,,,,,0,6,6,40,1
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,i,1,,,,,,1.3,1.507,,,,,,0,7,7,17,1
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,country,2020-07-21_11h08.36.852,ANT,2020.1.3,MacIntel,60,,,,,e,1,,,,,,1.2,1.607,,,,,,0,8,8,16,1
