cue_file,flanker,pos,correct,fix1,cue_time,stimStart,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,instr_1.started,instr_1.stopped,image.started,image.stopped,instr_2.started,instr_2.stopped,image_2_1.started,image_2_1.stopped,image_2_2.started,image_2_2.stopped,text.started,text.stopped,image_3.started,image_3.stopped,instr_4.started,instr_4.stopped,image_4.started,image_4.stopped,pract_instr.started,pract_instr.stopped,fix_1.started,fix_1.stopped,pract_warning.started,pract_warning.stopped,fix_2.started,fix_2.stopped,pract_target.started,pract_target.stopped,pract_resp.keys,pract_resp.corr,pract_resp.rt,pract_resp.started,pract_resp.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1.0,0.1,1.5,0,10,10,20,,,,,,,,,,,,,,,,,,,,,42.385073099983856,43.387500699958764,43.387500699958764,43.48761059995741,43.48761059995741,43.88558429997647,43.88558429997647,None,e,0,0.40121839998755604,43.88558429997647,None,44.32829779997701,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1.0,0.1,1.5,0,11,11,9,,,,,,,,,,,,,,,,,,,,,44.897893099987414,45.905603499966674,45.89244349999353,46.00619499996537,46.00619499996537,46.40334909997182,46.40334909997182,None,i,1,0.4321786999935284,46.38883419998456,None,46.85133009997662,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0.0,0.5,0,12,12,1,,,,,,,,,,,,,,,,,,,,,47.440031299949624,47.5555399999721,47.5422808000003,47.5422808000003,47.5422808000003,47.95325609995052,47.95325609995052,None,i,1,0.5523911000345834,47.938810399966314,None,48.502405799983535,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2.0,0,13,13,12,,,,,,,,,,,,,,,,,,,,,49.117672299966216,50.62201399996411,50.608941499958746,50.72260739997728,50.72260739997728,51.11948209995171,51.11948209995171,None,e,1,0.6658418999868445,51.10511109995423,None,51.78580729995156,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,0,14,14,7,,,,,,,,,,,,,,,,,,,,,52.35578829998849,53.456059899996035,53.456059899996035,53.555961499980185,53.555961499980185,53.9533047999721,53.9533047999721,None,e,1,0.4678120000171475,53.9533047999721,None,54.435795500001404,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8000000000000003,0,15,15,13,,,,,,,,,,,,,,,,,,,,,55.015217199979816,56.321957299951464,56.30905949999578,56.42272139998386,56.42272139998386,56.81971729994984,56.81971729994984,None,i,1,0.46660119999432936,56.80555029999232,None,57.28573609999148,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8000000000000003,0,16,16,22,,,,,,,,,,,,,,,,,,,,,57.871388599975035,59.17197559995111,59.158805099956226,59.27240169997094,59.27240169997094,59.669820399954915,59.669820399954915,None,e,1,0.548823400051333,59.655624899955,None,60.21911879995605,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7000000000000002,0,17,17,14,,,,,,,,,,,,,,,,,,,,,60.86341099999845,62.07188329997007,62.0421151999617,62.155715799948666,62.155715799948666,62.55298799998127,62.55298799998127,None,i,1,0.4156187999760732,62.538641099992674,None,62.9692200999707,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0.0,0.5,0,18,18,2,,,,,,,,,,,,,,,,,,,,,63.58269189996645,63.688584099989384,63.675867999962065,63.675867999962065,63.675867999962065,64.0863657000009,64.0863657000009,None,e,1,0.6495247000129893,64.07197579997592,None,64.7354525999981,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2.0,0,19,19,15,,,,,,,,,,,,,,,,,,,,,65.29319009999745,66.80526910000481,66.79181589995278,66.9056243999512,66.9056243999512,67.30300509999506,67.30300509999506,None,e,1,0.5154088000417687,67.28866629995173,None,67.81904360000044,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0.0,0.5,0,20,20,0,,,,,,,,,,,,,,,,,,,,,68.44264349999139,68.55521369999042,68.54199810000136,68.54199810000136,68.54199810000136,68.95302179997088,68.95302179997088,None,e,1,0.5490774000063539,68.93853529996704,None,69.50225389999105,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8000000000000003,0,21,21,19,,,,,,,,,,,,,,,,,,,,,70.08798699994804,71.38843369996175,71.37533700000495,71.48896799999056,71.48896799999056,71.8861259999685,71.8861259999685,None,e,1,0.6181111000478268,71.87198090000311,None,72.5021375999786,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0.0,0.5,0,22,22,21,,,,,,,,,,,,,,,,,,,,,73.08452119998401,73.18871759995818,73.17532999999821,73.17532999999821,73.17532999999821,73.58642449998297,73.58642449998297,None,i,1,0.4499699999578297,73.57179519999772,None,74.0355564999627,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,0,23,23,11,,,,,,,,,,,,,,,,,,,,,74.62269739998737,76.22234659997048,76.22234659997048,76.32225460000336,76.32225460000336,76.71960179996677,76.71960179996677,None,i,1,0.549418099981267,76.71960179996677,None,77.28500069997972,None,,001,2020_Jul_01_1602,ANT,2020.1.3,59.99048550638878,
