pract_resp.keys,pract_resp.corr,pract_resp.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
i,1,0.69794,0,20,20,14,1,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,
e,1,0.738075,0,21,21,18,1,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,
i,1,0.71758,0,22,22,1,1,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,
i,1,0.52492,0,23,23,6,1,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,space,15.00756,space,4.68411,,0,0,0,0,40,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,e,1,0,1,1,8,1,1.6,1.28309,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,0,2,2,14,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,0,3,3,44,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,0,4,4,28,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,0,5,5,30,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,0,6,6,41,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,i,1,0,7,7,17,1,1.3,1.508865,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,0,8,8,43,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,0,9,9,34,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,0,10,10,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,e,1,0,11,11,6,1,1.6,1.28325,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,0,12,12,20,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,i,1,0,13,13,11,1,1.6,1.317915,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,i,1,0,14,14,3,1,1.6,1.083875,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,Kay Sullivan,2020-08-24_16h06.58.658,ANT,2020.1.3,Win32,60,,,,,,0,0,15,15,25,1,0.5,,,,,,,,,,,
