cue_file,flanker,pos,correct,fix1,cue_time,stimStart,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,instr_1.started,instr_1.stopped,image.started,image.stopped,instr_2.started,instr_2.stopped,image_2_1.started,image_2_1.stopped,image_2_2.started,image_2_2.stopped,text.started,text.stopped,image_3.started,image_3.stopped,instr_4.started,instr_4.stopped,image_4.started,image_4.stopped,pract_instr.started,pract_instr.stopped,fix_1.started,fix_1.stopped,pract_warning.started,pract_warning.stopped,fix_2.started,fix_2.stopped,pract_target.started,pract_target.stopped,pract_resp.keys,pract_resp.corr,pract_resp.rt,pract_resp.started,pract_resp.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0.0,0.5,0,10,10,2,,,,,,,,,,,,,,,,,,,,,42.47841520002112,42.59339469997212,42.580328800017014,42.580328800017014,42.580328800017014,42.99118379998254,42.99118379998254,None,e,1,0.6321686999872327,42.97687620000215,None,43.623772499966435,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0.0,0.5,0,11,11,21,,,,,,,,,,,,,,,,,,,,,44.21280769997975,44.32664669997757,44.31387379998341,44.31387379998341,44.31387379998341,44.72443050000584,44.72443050000584,None,i,1,0.4822442999575287,44.71032680000644,None,45.2070473000058,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,0,12,12,5,,,,,,,,,,,,,,,,,,,,,45.766946399991866,46.576330100011546,46.546641499968246,46.66015640000114,46.66015640000114,47.05780910002068,47.05780910002068,None,e,1,0.5652498999843374,47.043823199986946,None,47.6238616000046,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1.0,0.1,1.5,0,13,13,6,,,,,,,,,,,,,,,,,,,,,48.20587230002275,49.210076300019864,49.197094000002835,49.310427999997046,49.310427999997046,49.70779289997881,49.70779289997881,None,i,1,0.5494400999741629,49.69343719998142,None,50.25720709998859,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0.0,0.5,0,14,14,4,,,,,,,,,,,,,,,,,,,,,50.84312590002082,50.94332530000247,50.93031730002258,50.93031730002258,50.93031730002258,51.34117680002237,51.34117680002237,None,i,1,0.48335200001019984,51.326919900020584,None,51.82363990001613,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,0,15,15,10,,,,,,,,,,,,,,,,,,,,,52.41252519999398,53.12674139998853,53.11361110000871,53.22744109999621,53.22744109999621,53.62435659999028,53.62435659999028,None,e,0,0.5320595999946818,53.61010890000034,None,54.16811620001681,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,0,16,16,11,,,,,,,,,,,,,,,,,,,,,54.76248969999142,56.376545100007206,56.36346419999609,56.477214500017,56.477214500017,56.87445270002354,56.87445270002354,None,i,1,0.6654623000067659,56.86028610001085,None,57.54964729998028,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7000000000000002,0,17,17,18,,,,,,,,,,,,,,,,,,,,,58.14263199997367,59.34332430001814,59.330164599989075,59.44398129999172,59.44398129999172,59.84088889998384,59.84088889998384,None,None,0,,59.82674509997014,None,61.58415959996637,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8000000000000003,0,18,18,22,,,,,,,,,,,,,,,,,,,,,62.12389320001239,63.42644499999005,63.41339270002209,63.52697669999907,63.52697669999907,63.92438099998981,63.92438099998981,None,e,1,0.6827752999961376,63.90975019999314,None,64.6145591000095,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,0,19,19,7,,,,,,,,,,,,,,,,,,,,,65.20719410001766,66.30979869997827,66.29696860001422,66.41044770000735,66.41044770000735,66.80749969999306,66.80749969999306,None,e,1,0.7157120000338182,66.79318699997384,None,67.52359890000662,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,0,20,20,8,,,,,,,,,,,,,,,,,,,,,68.112861600006,69.52649909997126,69.51322620001156,69.62697400001343,69.62697400001343,70.02404489996843,70.02404489996843,None,i,1,0.44920360000105575,70.0098554000142,None,70.47350239998195,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7000000000000002,0,21,21,14,,,,,,,,,,,,,,,,,,,,,71.06225099996664,72.27640450000763,72.26329580001766,72.37682930001756,72.37682930001756,72.77408130001277,72.77408130001277,None,i,1,0.48357989999931306,72.75998199998867,None,73.25714469997911,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2.0,0,22,22,15,,,,,,,,,,,,,,,,,,,,,73.84909149998566,75.35965800000122,75.34666189999552,75.46039089997066,75.46039089997066,75.85745359997964,75.85745359997964,None,e,1,0.4151442999718711,75.84339769999497,None,76.27332590002334,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2.0,0,23,23,12,,,,,,,,,,,,,,,,,,,,,76.86289539997233,78.37597950000782,78.36295879998943,78.4763514000224,78.4763514000224,78.87366849998944,78.87366849998944,None,e,1,0.7655317999888211,78.85946070001228,None,79.63986890000524,None,,001,2020_Jul_01_1451,ANT,2020.1.3,60.01637247230246,
