cue_file,flanker,pos,correct,fix1,cue_time,stimStart,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,instr_1.started,instr_1.stopped,image.started,image.stopped,instr_2.started,instr_2.stopped,image_2_1.started,image_2_1.stopped,image_2_2.started,image_2_2.stopped,text.started,text.stopped,image_3.started,image_3.stopped,instr_4.started,instr_4.stopped,image_4.started,image_4.stopped,pract_instr.started,pract_instr.stopped,fix_1.started,fix_1.stopped,pract_warning.started,pract_warning.stopped,fix_2.started,fix_2.stopped,pract_target.started,pract_target.stopped,pract_resp.keys,pract_resp.corr,pract_resp.rt,pract_resp.started,pract_resp.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2.0,0,12,12,15,,,,,,,,,,,,,,,,,,,,,48.72283679997781,50.23836279998068,50.22522199997911,50.33882629999425,50.33882629999425,50.73593099997379,50.73593099997379,None,e,1,0.6154730999842286,50.72179589996813,None,51.35190629999852,None,,001,2020_Jul_01_1457,ANT,2020.1.3,60.02912613015317,
ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,0,13,13,5,,,,,,,,,,,,,,,,,,,,,51.935680700000376,52.73832659999607,52.725256100005936,52.838832499983255,52.838832499983255,53.235978799988516,53.235978799988516,None,e,1,0.5987571000005119,53.221868799999356,None,53.83541050000349,None,,001,2020_Jul_01_1457,ANT,2020.1.3,60.02912613015317,
ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,0,14,14,8,,,,,,,,,,,,,,,,,,,,,54.42803790001199,55.83815909997793,55.825215699966066,55.93895589996828,55.93895589996828,56.33609629998682,56.33609629998682,None,i,1,0.43264769995585084,56.321684399968944,None,56.76848620001692,None,,001,2020_Jul_01_1457,ANT,2020.1.3,60.02912613015317,
ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1.0,0.1,1.5,0,15,15,20,,,,,,,,,,,,,,,,,,,,,57.3555844000075,58.355319699971005,58.355319699971005,58.45548860001145,58.45548860001145,58.85257649997948,58.85257649997948,None,e,0,0.38447180000366643,58.85257649997948,None,59.297448299999814,None,,001,2020_Jul_01_1457,ANT,2020.1.3,60.02912613015317,
ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,0,16,16,11,,,,,,,,,,,,,,,,,,,,,59.835641900019255,61.438088099996094,61.425104499969166,61.538827100011986,61.538827100011986,61.93583969998872,61.93583969998872,None,i,1,0.6663172999978997,61.92156869999599,None,62.61399330000859,None,,001,2020_Jul_01_1457,ANT,2020.1.3,60.02912613015317,
ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,0,17,17,7,,,,,,,,,,,,,,,,,,,,,63.20273530000122,64.30490729998564,64.29147840000223,64.40531090000877,64.40531090000877,64.80256769998232,64.80256769998232,None,e,1,0.4320435000117868,64.78825929999584,None,65.23524569999427,None,,001,2020_Jul_01_1457,ANT,2020.1.3,60.02912613015317,
ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2.0,0,18,18,12,,,,,,,,,,,,,,,,,,,,,65.82838219997939,67.33815859997412,67.30835999996634,67.42190030001802,67.42190030001802,67.81915190001018,67.81915190001018,None,i,0,0.49923220003256574,67.80491529998835,None,68.3287637999747,None,,001,2020_Jul_01_1457,ANT,2020.1.3,60.02912613015317,
ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0.0,0.5,0,19,19,1,,,,,,,,,,,,,,,,,,,,,68.90487420000136,69.00470779999159,68.99163950001821,68.99163950001821,68.99163950001821,69.40244550001808,69.40244550001808,None,i,1,0.6163024999550544,69.38817960000597,None,70.02932149998378,None,,001,2020_Jul_01_1457,ANT,2020.1.3,60.02912613015317,
ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8000000000000003,0,20,20,22,,,,,,,,,,,,,,,,,,,,,70.58132509997813,71.88815219997196,71.87500950001413,71.98846819996834,71.98846819996834,72.38573979999637,72.38573979999637,None,e,1,0.5984168000286445,72.37160720000975,None,72.98510549997445,None,,001,2020_Jul_01_1457,ANT,2020.1.3,60.02912613015317,
ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,0,21,21,17,,,,,,,,,,,,,,,,,,,,,73.57616009999765,74.48807730001863,74.47490279999329,74.58842689997982,74.58842689997982,74.9858443000121,74.9858443000121,None,i,1,0.3821000999887474,74.97131960000843,None,75.36828429996967,None,,001,2020_Jul_01_1457,ANT,2020.1.3,60.02912613015317,
ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7000000000000002,0,22,22,18,,,,,,,,,,,,,,,,,,,,,75.93624790001195,77.13800450001145,77.12492919998476,77.23856069997419,77.23856069997419,77.63581130001694,77.63581130001694,None,e,1,0.4320790999918245,77.62144479999552,None,78.0683330000029,None,,001,2020_Jul_01_1457,ANT,2020.1.3,60.02912613015317,
ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0.0,0.5,0,23,23,3,,,,,,,,,,,,,,,,,,,,,78.66579719999572,78.7708769000019,78.75770479999483,78.75770479999483,78.75770479999483,79.16913549997844,79.16913549997844,None,i,1,0.6320283000241034,79.15474709996488,None,79.80165490001673,None,,001,2020_Jul_01_1457,ANT,2020.1.3,60.02912613015317,
