cue_file,flanker,pos,correct,fix1,cue_time,stimStart,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,instr_1.started,instr_1.stopped,image.started,image.stopped,instr_2.started,instr_2.stopped,image_2_1.started,image_2_1.stopped,image_2_2.started,image_2_2.stopped,text.started,text.stopped,image_3.started,image_3.stopped,instr_4.started,instr_4.stopped,image_4.started,image_4.stopped,pract_instr.started,pract_instr.stopped,fix_1.started,fix_1.stopped,pract_warning.started,pract_warning.stopped,fix_2.started,fix_2.stopped,pract_target.started,pract_target.stopped,pract_resp.keys,pract_resp.corr,pract_resp.rt,pract_resp.started,pract_resp.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0.0,0.5,0,0,0,4,13.573230899986811,None,13.573230899986811,None,14.029960499959998,None,14.029960499959998,None,14.029960499959998,None,14.29252669995185,None,14.29252669995185,None,14.50436899997294,None,14.50436899997294,None,14.799776799976826,None,15.444931499951053,15.579082599957474,15.570831799996085,15.570831799996085,15.570831799996085,16.00342179997824,16.00342179997824,None,i,1,0.6823835999821313,15.828239599999506,None,16.565767299965955,None,,001,2020_Jul_01_1514,ANT,2020.1.3,59.95146328866107,
ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1.0,0.1,1.5,0,1,1,9,,,,,,,,,,,,,,,,,,,,,17.158806399966124,18.25854690000415,18.251042299962137,18.36199730000226,18.36199730000226,18.75919569999678,18.75919569999678,None,i,1,0.5656541000353172,18.64479940000456,None,19.225205099966843,None,,001,2020_Jul_01_1514,ANT,2020.1.3,59.95146328866107,
ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0.0,0.5,0,2,2,2,,,,,,,,,,,,,,,,,,,,,19.819435499957763,19.927970999968238,19.898168099985924,19.898168099985924,19.898168099985924,20.30929029994877,20.30929029994877,None,None,0,,20.294629899959546,None,22.0478790999623,None,,001,2020_Jul_01_1514,ANT,2020.1.3,59.95146328866107,
ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,0,3,3,7,,,,,,,,,,,,,,,,,,,,,22.619106300000567,23.728059599990956,23.698404799972195,23.81191950000357,23.81191950000357,24.209298599977046,24.209298599977046,None,e,1,0.49815830000443384,24.194728899979964,None,24.70838129997719,None,,001,2020_Jul_01_1514,ANT,2020.1.3,59.95146328866107,
ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,0,4,4,8,,,,,,,,,,,,,,,,,,,,,25.255696299951524,26.661368099972606,26.648335599980783,26.761912699963432,26.761912699963432,27.159206399985123,27.159206399985123,None,i,1,0.3822476000059396,27.144781699986197,None,27.541710799967404,None,,001,2020_Jul_01_1514,ANT,2020.1.3,59.95146328866107,
ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8000000000000003,0,5,5,19,,,,,,,,,,,,,,,,,,,,,28.126842400000896,29.428001199965365,29.414776799967512,29.52850239997497,29.52850239997497,29.92577639996307,29.92577639996307,None,i,0,0.44885230000363663,29.911323299980722,None,30.395849799970165,None,,001,2020_Jul_01_1514,ANT,2020.1.3,59.95146328866107,
ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,0,6,6,11,,,,,,,,,,,,,,,,,,,,,30.978083299996797,32.57793839997612,32.564804499968886,32.6784887999529,32.6784887999529,33.07567469996866,33.07567469996866,None,i,1,0.6488995000254363,33.061469799955375,None,33.73485409998102,None,,001,2020_Jul_01_1514,ANT,2020.1.3,59.95146328866107,
ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8000000000000003,0,7,7,13,,,,,,,,,,,,,,,,,,,,,34.324780499970075,35.62804739997955,35.614683599967975,35.72845769999549,35.72845769999549,36.1257340000011,36.1257340000011,None,i,1,0.5488642999553122,36.111299399985,None,36.67507709999336,None,,001,2020_Jul_01_1514,ANT,2020.1.3,59.95146328866107,
ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,0,8,8,10,,,,,,,,,,,,,,,,,,,,,37.265358999953605,37.97795119998045,37.96467949997168,38.07843120000325,38.07843120000325,38.47561520000454,38.47561520000454,None,i,1,0.7155598000390455,38.46135860000504,None,39.19163119996665,None,,001,2020_Jul_01_1514,ANT,2020.1.3,59.95146328866107,
ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0.0,0.5,0,9,9,3,,,,,,,,,,,,,,,,,,,,,39.77238949999446,39.87784119998105,39.86482469999464,39.86482469999464,39.86482469999464,40.27531339996494,40.27531339996494,None,i,1,0.5981638000230305,40.26108709996333,None,40.87460409995401,None,,001,2020_Jul_01_1514,ANT,2020.1.3,59.95146328866107,
