cue_file,flanker,pos,correct,fix1,cue_time,stimStart,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,instr_1.started,instr_1.stopped,image.started,image.stopped,instr_2.started,instr_2.stopped,image_2_1.started,image_2_1.stopped,image_2_2.started,image_2_2.stopped,text.started,text.stopped,image_3.started,image_3.stopped,instr_4.started,instr_4.stopped,image_4.started,image_4.stopped,pract_instr.started,pract_instr.stopped,fix_1.started,fix_1.stopped,pract_warning.started,pract_warning.stopped,fix_2.started,fix_2.stopped,pract_target.started,pract_target.stopped,pract_resp.keys,pract_resp.corr,pract_resp.rt,pract_resp.started,pract_resp.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0.0,0.5,0,10,10,3,,,,,,,,,,,,,,,,,,,,,43.55544450000161,43.65583899995545,43.64297659997828,43.64297659997828,43.64297659997828,44.05354059999809,44.05354059999809,None,i,1,0.583731499966234,44.03928049997194,None,44.63613419997273,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0.0,0.5,0,11,11,2,,,,,,,,,,,,,,,,,,,,,45.2230802999693,45.32320639997488,45.32320639997488,45.32320639997488,45.32320639997488,45.72035550000146,45.72035550000146,None,e,1,0.49804580002091825,45.70577299996512,None,46.219513099989854,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0.0,0.5,0,12,12,1,,,,,,,,,,,,,,,,,,,,,46.80619469995145,46.906392099976074,46.906392099976074,46.906392099976074,46.906392099976074,47.303722199983895,47.303722199983895,None,i,1,0.6014163999934681,47.303722199983895,None,47.919525799981784,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2.0,0,13,13,15,,,,,,,,,,,,,,,,,,,,,48.50891459995182,50.02244599995902,50.009257999947295,50.122931899968535,50.122931899968535,50.51984729996184,50.51984729996184,None,e,1,0.49914689996512607,50.50567859999137,None,51.01940669998294,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0.0,0.5,0,14,14,0,,,,,,,,,,,,,,,,,,,,,51.60955199995078,51.72255669999868,51.709483599988744,51.709483599988744,51.709483599988744,52.12025259999791,52.12025259999791,None,e,1,0.6486874000402167,52.106126500002574,None,52.76955209998414,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,0,15,15,10,,,,,,,,,,,,,,,,,,,,,53.35504949995084,54.05576169997221,54.042841999966186,54.15648219996365,54.15648219996365,54.55340639996575,54.55340639996575,None,i,1,0.4717616999987513,54.53938370000105,None,55.022077000001445,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7000000000000002,0,16,16,14,,,,,,,,,,,,,,,,,,,,,55.623555099999066,56.839115699985996,56.82593679998536,56.9396204999648,56.9396204999648,57.336864099954255,57.336864099954255,None,i,1,0.46635199995944276,57.32261849998031,None,57.8089098999626,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8000000000000003,0,17,17,22,,,,,,,,,,,,,,,,,,,,,58.567499800003134,59.872012299951166,59.858908499998506,59.97253279999131,59.97253279999131,60.3701855999534,60.3701855999534,None,e,1,0.5985013999743387,60.35575210000388,None,60.969527999986894,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,0,18,18,17,,,,,,,,,,,,,,,,,,,,,61.5547544999863,62.45580629998585,62.44269699999131,62.55629879998742,62.55629879998742,62.95338239998091,62.95338239998091,None,i,1,0.4989826999953948,62.93918029998895,None,63.45280109997839,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8000000000000003,0,19,19,13,,,,,,,,,,,,,,,,,,,,,64.04418669996085,65.3557742999983,65.34268179995706,65.45617189997574,65.45617189997574,65.85339999996359,65.85339999996359,None,i,1,0.4992519000079483,65.83915989997331,None,66.3528312999988,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1.0,0.1,1.5,0,20,20,9,,,,,,,,,,,,,,,,,,,,,66.94326179998461,67.95568299997831,67.94249019998824,68.0560867000022,68.0560867000022,68.45342829998117,68.45342829998117,None,i,1,0.4820085999672301,68.43917299999157,None,68.9359698999906,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7000000000000002,0,21,21,18,,,,,,,,,,,,,,,,,,,,,69.53232309996383,70.73890159995062,70.72573579999153,70.83938659995329,70.83938659995329,71.23686809994979,71.23686809994979,None,e,1,0.4486818999866955,71.2224158999743,None,71.68595379998442,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8000000000000003,0,22,22,19,,,,,,,,,,,,,,,,,,,,,72.27475649997359,73.58899249997921,73.57595119997859,73.6896587999654,73.6896587999654,74.1028819999774,74.1028819999774,None,e,1,0.7152390999835916,74.07189079996897,None,74.80241319997003,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0.0,0.5,0,23,23,4,,,,,,,,,,,,,,,,,,,,,75.3623311999836,75.47182320000138,75.44200270000147,75.44200270000147,75.44200270000147,75.853320299997,75.853320299997,None,i,1,0.598980600014329,75.83884379995288,None,76.45241339999484,None,,001,2020_Jul_01_1501,ANT,2020.1.3,59.98782249104464,
