pract_resp.keys,pract_resp.corr,pract_resp.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,30,30,32,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,31,31,33,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,32,32,43,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,33,33,12,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,34,34,8,1,1.6,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,35,35,42,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,0,36,36,4,1,1.6,1.274145,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,37,37,14,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,0,38,38,0,1,1.6,1.113035,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,39,39,29,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,40,40,16,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,41,41,25,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,42,42,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,43,43,17,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,0,44,44,10,1,1.6,1.42216,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,45,45,21,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,46,46,24,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,0,47,47,47,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,0,48,34,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,1,49,15,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,2,50,17,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,3,51,30,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,4,52,20,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,5,53,35,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,6,54,33,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,7,55,39,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,1,8,56,0,1,1.6,1.24572,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,9,57,26,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,10,58,32,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,11,59,47,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,1,12,60,5,1,1.6,1.24825,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,1,13,61,8,1,1.6,1.20406,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,14,62,40,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,15,63,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,16,64,36,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,17,65,14,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,18,66,42,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,1,19,67,9,1,1.6,1.39235,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,20,68,21,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,21,69,37,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,22,70,45,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,1,23,71,7,1,1.6,1.302065,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,1,24,72,4,1,1.6,1.42932,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,1,25,73,10,1,1.6,1.42456,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,1,26,74,2,1,1.6,1.256495,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,27,75,31,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,28,76,24,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,i,1,1,29,77,11,1,1.6,1.33729,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,e,1,1,30,78,6,1,1.6,1.261605,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,31,79,27,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,32,80,28,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,company,2020-10-02_10h06.31.216,ANT,2020.1.3,Win32,60,,,,,,0,1,33,81,13,1,0.7,,,,,,,,,,,
