pract_resp.keys,pract_resp.corr,pract_resp.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,31,79,40,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,32,80,27,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,33,81,42,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,34,82,12,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,35,83,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,36,84,37,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,37,85,8,1,1.6,1.495,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,38,86,45,1,1.3,1.626,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,39,87,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,40,88,43,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,41,89,20,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,42,90,23,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,43,91,13,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,44,92,31,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,45,93,0,1,1.6,1.519,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,46,94,15,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,47,95,6,1,1.6,1.191,,,,,,,,,,
,,,,,,,,,,,,,,,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,0,0,20,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,1,1,43,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,2,2,25,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,3,3,7,1,1.6,1.294,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,4,4,45,1,1.3,1.618,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,5,5,6,1,1.6,1.289,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,6,6,23,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,7,7,19,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,8,8,47,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,9,9,31,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,10,10,11,1,1.6,1.388,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,11,11,34,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,12,12,13,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,13,13,10,1,1.6,1.243,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,14,14,32,1,1.3,1.593,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,15,15,24,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,16,16,14,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,17,17,0,1,1.6,1.31,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,18,18,21,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,19,19,29,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,20,20,46,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,21,21,33,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,22,22,18,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,23,23,8,1,1.6,1.21,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,24,24,37,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,25,25,17,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,26,26,9,1,1.6,1.26,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,27,27,2,1,1.6,1.288,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,28,28,3,1,1.6,1.29,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,29,29,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,30,30,4,1,1.6,1.17,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,31,31,1,1,1.6,1.11,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,32,32,30,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,33,33,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,0,34,34,40,1,1.2,1.669,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,35,35,41,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,36,36,27,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,37,37,35,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,38,38,16,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,0,39,39,5,1,1.6,1.368,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,40,40,36,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,41,41,39,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,42,42,44,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,43,43,28,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,44,44,12,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,45,45,26,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,46,46,15,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,0,47,47,42,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,0,48,30,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,1,49,19,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,2,50,27,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,3,51,39,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,4,52,36,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,-0.25,i,1.6,0.1,2.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,5,53,35,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,6,54,17,1,1.3,1.666,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,7,55,6,1,1.6,1.129,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,8,56,9,1,1.6,1.296,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,9,57,37,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,10,58,41,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,11,59,14,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,12,60,1,1,1.6,1.106,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,13,61,7,1,1.6,1.302,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,14,62,15,1,0.3,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,15,63,33,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,16,64,8,1,1.6,1.429,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,17,65,24,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,18,66,31,1,1,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,19,67,32,1,1.3,1.658,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,20,68,40,1,1.2,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,21,69,20,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,22,70,5,1,1.6,1.207,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,23,71,42,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,24,72,45,1,1.3,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,25,73,4,1,1.6,1.362,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_r.png,0.25,i,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,26,74,13,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,27,75,21,1,0.1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,28,76,10,1,1.6,1.341,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,0,1,29,77,16,1,1.2,1.58,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,30,78,28,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,-0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,31,79,11,1,1.6,1.577,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,32,80,34,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,33,81,43,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,34,82,0,1,1.6,1.11,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,35,83,18,1,0.9,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,36,84,22,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,37,85,25,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,0.25,e,1.1,0.1,1.6,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,38,86,12,1,0.6,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,39,87,47,1,0.7,,,,,,,,,,,
,,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,40,88,23,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,i,1,1,41,89,3,1,1.6,1.405,,,,,,,,,,
,,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,e,1,1,42,90,2,1,1.6,1.301,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,43,91,29,1,0.8,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,44,92,26,1,1.1,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,45,93,46,1,0.4,,,,,,,,,,,
,,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,46,94,38,1,0.2,,,,,,,,,,,
,,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,1,47,95,44,1,0.5,,,,,,,,,,,
,,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,minute,2020-09-30_14h48.17.372,ANT,2020.1.3,MacIntel,60,,,,,,0,,,,,,1.1,,,,,,,0,0,0,24,1
